"","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_basement","yr_built","sqft_living15","sqft_lot15","seattle","renovated"
"5079",245000,3,2.5,1600,2788,2,"0",0,4,7,0,1992,1720,3605,FALSE,"0"
"5080",243000,3,1.75,1200,8034,1,"0",0,5,7,0,1975,1270,7600,FALSE,"0"
"5081",288000,3,2.25,2090,7500,1,"0",0,4,7,810,1977,1800,7350,FALSE,"0"
"5082",3e+05,3,2.5,1640,5707,2,"0",0,3,7,0,1995,1850,5827,FALSE,"0"
"5083",3e+05,4,2.5,2200,8065,2,"0",0,3,7,0,1998,2641,8535,FALSE,"0"
"5084",275000,3,1.5,1900,9737,1,"0",0,4,7,700,1968,1670,9737,FALSE,"0"
"5085",278800,4,2.5,2440,7797,1,"0",0,3,8,880,1965,2090,8100,FALSE,"0"
"5086",268000,3,2,1610,8416,1,"0",0,3,7,0,1994,1600,8308,FALSE,"0"
"5087",310000,4,2.75,1950,9720,1,"0",0,3,7,550,1986,2300,10530,FALSE,"0"
"5088",3e+05,3,1.75,1730,6900,1,"0",0,4,7,600,1976,1950,7200,FALSE,"0"
"5089",399950,3,2.5,2570,10431,2,"0",0,3,9,0,1989,2590,10078,FALSE,"0"
"5090",269000,3,2.25,1420,7297,1,"0",0,3,7,290,1984,1730,7419,FALSE,"0"
"5091",325000,4,2.75,2110,6838,2,"0",0,4,8,0,1991,2100,7280,FALSE,"0"
"5092",340000,4,2.25,2530,24700,2,"0",0,3,7,0,1974,2650,24700,FALSE,"0"
"5093",240000,3,2.5,1500,10652,2,"0",0,4,7,0,1981,1610,7417,FALSE,"0"
"5094",246000,3,1.75,1390,7399,1,"0",0,4,7,0,1975,1460,7800,FALSE,"0"
"5095",285000,3,2.25,1840,6214,1,"0",0,4,7,570,1983,1840,6214,FALSE,"0"
"5096",362950,4,1.75,2140,159865,1,"0",0,4,7,1000,1960,1830,15569,FALSE,"0"
"5097",319000,3,2.5,2110,7434,2,"0",0,4,7,0,1978,2100,7749,FALSE,"0"
"5098",295000,4,2.5,1850,8198,2,"0",0,3,7,0,1993,1850,7924,FALSE,"0"
"5099",252000,3,2.25,1740,10836,1,"0",0,3,7,830,1981,2090,7500,FALSE,"0"
"5100",255000,3,1.75,1340,7210,1,"0",0,4,7,0,1975,1370,7210,FALSE,"0"
"5101",275000,3,1.5,1510,16200,1,"0",0,3,7,0,1970,1650,13950,FALSE,"0"
"5102",393000,4,2.5,2641,8091,2,"0",0,3,7,0,1998,2641,8535,FALSE,"0"
"5103",279950,5,1.75,2150,7171,1,"0",0,4,7,690,1970,1710,7300,FALSE,"0"
"5104",268500,4,2.5,2100,4237,2,"0",0,3,8,0,2006,2100,4575,FALSE,"0"
"5105",200500,3,2,1280,14972,1,"0",0,3,7,0,1963,1800,9698,FALSE,"0"
"5106",357000,4,2.5,2380,7066,2,"0",0,4,7,0,1997,2310,8127,FALSE,"0"
"5107",382500,4,2.5,2210,7079,2,"0",0,3,8,0,1993,1970,7000,FALSE,"0"
"5108",365000,3,2.5,2200,9696,2,"0",0,3,8,0,1987,2200,9915,FALSE,"0"
"5109",260000,4,2.5,1790,4358,2,"0",0,3,7,0,1993,1790,4305,FALSE,"0"
"5110",281700,3,1,1570,8316,1,"0",0,3,7,500,1962,2030,8295,FALSE,"0"
"5111",290000,4,2.5,1700,7280,2,"0",0,4,7,0,1988,1950,7475,FALSE,"0"
"5112",256900,3,2.5,1720,3951,2,"0",0,3,7,0,1992,1720,3605,FALSE,"0"
"5113",211000,4,2,1710,8288,1.5,"0",0,3,7,0,1970,1710,7200,FALSE,"0"
"5114",215000,4,1.75,1630,8000,1,"0",0,3,7,0,1959,1630,7700,FALSE,"0"
"5115",288400,4,2.5,1860,6687,1,"0",0,4,7,640,1983,1860,6117,FALSE,"0"
"5116",240000,3,1.5,1450,9477,1,"0",0,4,7,0,1963,1460,9477,FALSE,"0"
"5117",375000,3,2.25,2120,18500,2,"0",0,4,8,0,1983,2120,14479,FALSE,"0"
"5118",365000,3,2.5,2470,7700,2,"0",0,4,8,0,1990,2400,7700,FALSE,"0"
"5119",157500,2,1,740,9003,1,"0",0,3,5,0,1949,1230,8050,FALSE,"0"
"5120",301000,4,2.5,2810,6146,2,"0",0,3,9,0,1998,2810,6180,FALSE,"0"
"5121",204000,3,1.5,1460,7140,1,"0",0,4,7,480,1980,1400,8572,FALSE,"0"
"5122",319000,4,1,1730,36356,1.5,"0",0,4,6,0,1954,1380,14060,FALSE,"0"
"5123",257500,3,2,1140,7078,1,"0",0,4,7,0,1991,1460,7078,FALSE,"0"
"5124",279000,3,2.5,1920,7779,2,"0",0,3,7,0,1989,1960,7536,FALSE,"0"
"5125",327500,3,2.5,2090,12027,2,"0",0,3,8,0,1991,2090,12666,FALSE,"0"
"5126",372000,4,2.5,2500,8215,2,"0",0,3,8,0,1990,2360,7801,FALSE,"0"
"5127",370000,5,2.5,2740,5460,2,"0",0,3,8,0,2005,2900,5971,FALSE,"0"
"5128",232000,3,1.5,1390,11340,1,"0",0,4,7,0,1963,1740,11340,FALSE,"0"
"5129",285000,3,1.75,1560,9514,1,"0",0,4,7,0,1967,1550,9600,FALSE,"0"
"5130",234000,4,2,1710,7455,1,"0",0,3,7,680,1975,1710,7350,FALSE,"0"
"5131",324000,3,2.5,1920,5322,2,"0",0,3,8,0,1999,1920,5000,FALSE,"0"
"5132",292000,5,2.5,2490,7666,1,"0",0,4,7,1000,1989,1930,7415,FALSE,"0"
"5133",310950,4,2.5,2030,4997,2,"0",0,3,8,0,2004,2095,5500,FALSE,"0"
"5134",279000,4,1.75,1840,7275,1,"0",0,3,7,750,1976,1840,7275,FALSE,"0"
"5135",260000,3,2.25,1413,3403,2,"0",0,3,8,0,2009,1763,3719,FALSE,"0"
"5136",395000,4,2.5,2740,8336,2,"0",0,4,9,0,1990,2460,9189,FALSE,"0"
"5137",325000,4,2.25,1770,7799,2,"0",0,3,7,0,1998,1770,7778,FALSE,"0"
"5138",295000,4,2.5,1810,4871,2,"0",0,3,8,0,1999,1850,5003,FALSE,"0"
"5139",358800,4,2.5,2155,8140,2,"0",0,3,8,0,1996,2155,7245,FALSE,"0"
"5140",305000,3,2.5,2030,8000,2,"0",0,3,7,0,1997,2290,7945,FALSE,"0"
"5141",205000,3,1,1050,8498,1,"0",0,3,7,0,1958,1340,8498,FALSE,"0"
"5142",284000,4,2.5,1830,6360,2,"0",0,3,8,0,1994,1830,6596,FALSE,"0"
"5143",295000,4,1.75,1800,28650,1,"0",0,4,7,0,1975,1800,5234,FALSE,"0"
"5144",327500,3,2.25,2310,7200,2,"0",0,3,8,0,1990,1960,7201,FALSE,"0"
"5145",305500,4,2.5,1850,7199,2,"0",0,4,7,0,1989,1940,7432,FALSE,"0"
"5146",255950,3,2.5,1720,3676,2,"0",0,3,7,0,1992,1720,3510,FALSE,"0"
"5147",252000,3,2.25,1670,7881,1,"0",0,4,7,480,1977,1870,7820,FALSE,"0"
"5148",2e+05,3,2,1010,7896,1,"0",0,3,7,0,1984,1540,7896,FALSE,"0"
"5149",250000,4,1.75,1860,7350,1,"0",0,4,7,770,1977,1710,7350,FALSE,"0"
"5150",260000,3,2.5,1920,7415,2,"0",0,3,7,0,1989,1930,7536,FALSE,"0"
"5151",265000,3,2.25,1840,6750,1,"0",0,4,7,570,1980,1750,7004,FALSE,"0"
"5152",220000,3,1.5,1280,7742,1,"0",0,4,7,0,1962,1450,8316,FALSE,"0"
"5153",217500,2,2,1070,8400,1,"0",0,4,7,0,1980,1430,8190,FALSE,"0"
"5154",235000,4,1.5,1760,6150,1.5,"0",0,3,7,0,1951,1760,8276,FALSE,"0"
"5155",269900,3,2.25,1740,9672,1,"0",0,4,7,630,1963,1640,9600,FALSE,"0"
"5156",255000,4,1.75,1650,7200,1,"0",0,3,7,550,1977,1620,7374,FALSE,"0"
"5157",265000,3,1.75,1420,8126,1,"0",0,3,8,0,1991,1730,7954,FALSE,"0"
"5158",271000,4,1.75,1710,7200,1,"0",0,5,7,800,1975,1730,7200,FALSE,"0"
"5159",354000,3,2.5,2160,15817,2,"0",0,3,8,0,1999,1990,15817,FALSE,"0"
"5160",515000,4,2.5,2980,12534,2,"0",0,3,9,0,1996,2630,12534,FALSE,"0"
"5161",375000,3,3.25,2760,6420,2,"0",2,3,9,650,1991,2030,7725,FALSE,"0"
"5162",223000,3,2,1110,7231,1,"0",0,4,7,0,1991,1550,7245,FALSE,"0"
"5163",150000,3,1,1250,7210,1,"0",0,4,7,0,1968,1010,7210,FALSE,"0"
"5164",372000,4,2.5,2520,9604,2,"0",0,3,9,0,1990,2540,9793,FALSE,"0"
"5165",215000,4,2.25,1900,9600,1,"0",0,4,7,0,1967,2040,9600,FALSE,"0"
"5166",324950,4,2.5,2641,8615,2,"0",0,3,7,0,1998,2641,8091,FALSE,"0"
"5167",360000,4,2.5,2020,7289,2,"0",0,3,7,0,1994,2090,7259,FALSE,"0"
"5168",311500,4,2.5,1940,10133,2,"0",0,3,8,0,1992,1940,7265,FALSE,"0"
"5169",268500,4,1.75,1420,7500,1,"0",0,4,7,340,1981,1500,7260,FALSE,"0"
"5170",378800,5,2.5,2740,5400,2,"0",0,3,8,0,2005,2900,5476,FALSE,"0"
"5171",3e+05,4,2.5,1840,5550,2,"0",0,3,8,0,2004,2030,5500,FALSE,"0"
"5172",320900,3,2,1770,7251,1,"0",0,4,8,0,1990,2560,7210,FALSE,"0"
"5173",380000,2,2.5,2110,114127,1,"0",0,4,8,520,1975,1960,11250,FALSE,"0"
"5174",340000,4,2.5,2360,7475,2,"0",0,3,8,0,1992,2280,7570,FALSE,"0"
"5175",279000,4,2.75,2180,8475,1,"0",0,4,7,850,1987,1500,7140,FALSE,"0"
"5176",235000,3,1,1430,15246,1,"0",0,4,7,450,1961,1960,13068,FALSE,"0"
"5177",314000,3,2.75,1900,8200,2,"0",0,4,7,0,1984,1620,8200,FALSE,"0"
"5178",350000,3,1.5,1550,40752,1,"0",0,5,7,0,1954,1550,8000,FALSE,"0"
"5179",307000,4,2.75,2520,6964,1,"0",0,4,7,1260,1987,1930,6949,FALSE,"0"
"5180",430000,4,2.5,3000,9460,2,"0",0,3,9,0,2001,3000,8450,FALSE,"0"
"5181",299000,3,2.25,2540,9961,1,"0",0,4,8,1220,1969,1870,10251,FALSE,"0"
"5182",364900,3,3,2500,8304,2,"0",0,3,8,0,1997,2290,7855,FALSE,"0"
"5183",246500,3,1.5,1270,11600,1,"0",0,4,7,0,1964,1380,9945,FALSE,"0"
"5184",272000,3,1.5,1760,9600,1,"0",0,4,7,0,1966,1450,9600,FALSE,"0"
"5185",274700,4,2,2440,9600,1,"0",0,5,7,1220,1963,1370,9600,FALSE,"0"
"5186",305000,4,2.5,2230,5000,2,"0",0,3,8,0,2003,2230,6137,FALSE,"0"
"5187",305000,4,2.25,2130,9600,1,"0",0,4,7,0,1966,1710,9600,FALSE,"0"
"5188",259500,4,1.5,1300,7200,1,"0",0,4,7,0,1970,1420,7200,FALSE,"0"
"5189",253000,3,1.75,1570,7416,1,"0",0,4,7,0,1971,1900,7416,FALSE,"0"
"5190",233500,3,2.25,1650,2958,2,"0",0,3,7,0,1985,1510,3788,FALSE,"0"
"5191",429000,3,2.5,2530,8820,2,"0",0,3,8,0,1997,2340,9472,FALSE,"0"
"5192",273148,3,1.75,1710,7210,1,"0",0,4,7,470,1974,1840,7245,FALSE,"0"
"5193",325000,3,2.5,2550,4240,2,"0",0,3,7,0,2006,2550,4240,FALSE,"0"
"5194",3e+05,4,2.5,1910,8058,2,"0",0,3,8,0,1992,1910,6500,FALSE,"0"
"5195",312000,4,2.25,1930,7452,1,"0",0,3,7,500,1984,1714,7200,FALSE,"0"
"5196",469500,5,2.5,2970,24759,1,"0",0,4,8,1300,1969,2100,21803,FALSE,"0"
"5197",242000,3,1.75,1280,7524,1.5,"0",0,4,7,0,1988,1500,7777,FALSE,"0"
"5198",252500,3,2.5,1780,7192,1,"0",0,4,7,530,1974,1870,8500,FALSE,"0"
"5199",250000,3,1.75,1910,10230,1,"0",0,4,7,620,1964,1590,10800,FALSE,"0"
"5200",245000,3,2.5,1720,3407,2,"0",0,3,7,0,1992,1720,3407,FALSE,"0"
"5201",449950,4,3,3290,10783,2,"0",0,3,9,0,1990,2810,10783,FALSE,"0"
"5202",299000,3,2.25,1350,3582,2,"0",0,3,8,0,2010,1940,3860,FALSE,"0"
"5203",295000,4,2,1710,8814,1,"0",0,5,7,680,1975,1710,7272,FALSE,"0"
"5204",372000,4,2.75,2330,14175,1,"0",0,3,7,530,1980,1480,10125,FALSE,"0"
"5205",250000,4,2,1960,7560,1,"0",0,5,7,800,1978,1950,7560,FALSE,"0"
"5206",237000,3,2,1210,6634,1,"0",0,4,7,0,1985,1560,7200,FALSE,"0"
"5207",220000,5,1.5,1830,94960,1.5,"0",0,3,7,0,1929,1440,16365,FALSE,"0"
"5208",319990,3,2.25,1840,7326,1,"0",0,5,7,470,1979,2050,7475,FALSE,"0"
"5209",249000,3,2.25,1440,7673,1,"0",0,3,7,500,1982,1440,8418,FALSE,"0"
"5210",289950,4,1.75,2090,7416,1,"0",0,4,7,1040,1970,1710,7527,FALSE,"0"
"5211",334950,4,1.75,1700,40973,1,"0",0,3,8,0,1961,2760,40973,FALSE,"0"
"5212",340000,4,2.5,2170,19785,2,"0",0,3,8,0,1992,2280,8616,FALSE,"0"
"5213",269000,3,2,1210,7136,1,"0",0,3,7,0,2003,1210,5765,FALSE,"0"
"5214",248000,3,1,1180,6947,1,"0",0,4,7,0,1968,1760,8657,FALSE,"0"
"5215",290000,6,4.5,2810,11214,1,"0",0,3,8,800,1958,1940,8349,FALSE,"0"
"5216",260000,4,2,1620,7992,2,"0",0,4,7,0,1975,1710,7500,FALSE,"0"
"5217",312000,4,2.5,1790,10584,1,"0",0,4,7,500,1981,1730,9120,FALSE,"0"
"5218",287000,4,2.25,1980,7081,1,"0",0,3,7,510,1977,1980,7081,FALSE,"0"
"5219",310000,4,2.25,1780,8820,1,"0",0,4,8,300,1966,1780,8625,FALSE,"0"
"5220",243400,4,1.5,1730,7464,2,"0",0,4,7,0,1959,1370,7860,FALSE,"0"
"5221",273500,3,1.5,2000,15265,1,"0",0,3,8,460,1967,1920,15265,FALSE,"0"
"5222",215000,3,1,1060,9954,1,"0",0,4,7,0,1960,1620,8760,FALSE,"0"
"5223",163000,3,1.75,1290,4811,1,"0",0,3,7,0,1996,1310,4811,FALSE,"0"
"5224",305000,4,2.25,2210,9371,2,"0",0,4,8,0,1968,2300,11584,FALSE,"0"
"5225",245000,4,2.25,2140,8800,2,"0",0,4,7,0,1963,2060,9790,FALSE,"0"
"5226",244615,3,2.5,2060,4030,2,"0",0,3,7,0,1999,2060,4029,FALSE,"0"
"5227",336950,3,1.75,2310,7680,1,"0",0,4,8,900,1978,2080,7680,FALSE,"0"
"5228",318888,4,1.75,2320,12000,1,"0",0,4,8,50,1973,2120,9880,FALSE,"0"
"5229",265000,4,1.75,1860,9112,1,"0",0,4,7,750,1963,1570,9112,FALSE,"0"
"5230",278000,5,1.5,1820,8712,1,"0",0,5,7,730,1960,1820,8712,FALSE,"0"
"5231",234000,4,1,1390,18000,1,"0",0,3,7,0,1955,1390,18000,FALSE,"1"
"5232",229950,3,0.75,1030,12700,1,"0",0,4,5,0,1944,1140,6955,FALSE,"0"
"5233",299000,3,2.25,1920,7840,2,"0",0,4,8,0,1982,2170,7210,FALSE,"0"
"5234",248000,4,2.25,2320,8760,1,"0",0,4,8,1160,1966,1970,8690,FALSE,"0"
"5235",201500,3,1,1160,8320,1,"0",0,4,7,0,1959,1480,7800,FALSE,"0"
"5236",280000,3,2,1640,13249,1,"0",0,3,7,0,1995,1640,9240,FALSE,"0"
"5237",123300,3,1,1150,8050,1.5,"0",0,4,7,0,1956,1360,8050,FALSE,"0"
"5238",3e+05,4,1.75,2080,8750,1,"0",0,4,8,750,1967,1790,8750,FALSE,"0"
"5239",231000,3,2.5,1370,7247,2,"0",0,3,7,0,1995,1720,8085,FALSE,"0"
"5240",158550,5,1.5,1710,8100,1.5,"0",0,4,7,0,1961,1480,8025,FALSE,"0"
"5241",285000,4,1.75,2510,7440,1,"0",2,4,8,1220,1962,1790,8000,FALSE,"0"
"5242",260000,3,2.5,1420,14850,1,"0",0,4,7,400,1963,2060,8800,FALSE,"0"
"5243",249000,4,2.25,1860,9576,1,"0",0,3,7,460,1962,1860,9576,FALSE,"0"
"5244",250000,4,2,1850,7560,1,"0",0,4,7,310,1978,1620,7658,FALSE,"0"
"5245",321000,5,2.75,3030,7000,1,"0",0,4,7,1490,1978,1790,7330,FALSE,"0"
"5246",180000,3,1,940,11055,1.5,"0",0,4,7,0,1959,1420,9100,FALSE,"0"
"5247",281000,3,1,1340,21336,1.5,"0",0,4,5,0,1945,1340,37703,FALSE,"0"
"5248",185000,3,1,940,7125,1.5,"0",0,4,7,0,1958,1170,7125,FALSE,"0"
"5249",320000,4,2.5,2190,7125,2,"0",0,5,8,0,1978,2190,8075,FALSE,"0"
"5250",320000,4,2.25,2190,9020,2,"0",0,3,8,0,1978,2170,8400,FALSE,"0"
"5251",239000,2,1,1130,15190,1,"0",0,4,7,0,1954,1490,16920,FALSE,"0"
"5252",165000,3,1.5,1250,7200,1,"0",0,4,7,0,1978,1250,7560,FALSE,"0"
"5253",227000,3,1,1130,10018,1,"0",0,4,6,0,1954,1770,7700,FALSE,"0"
"5254",280927,4,2.25,2070,7350,2,"0",0,4,8,0,1977,2080,7210,FALSE,"0"
"5255",240000,3,1.75,1630,9450,1,"0",0,4,7,550,1977,1280,9100,FALSE,"0"
"5256",327500,4,2.25,2240,9600,2,"0",0,3,8,0,1971,2050,9240,FALSE,"0"
"5257",245000,3,2.25,1350,6775,1,"0",0,3,7,420,1981,1460,7210,FALSE,"0"
"5258",1e+05,2,0.75,660,5240,1,"0",0,4,4,0,1912,850,5080,FALSE,"0"
"5259",279950,3,1.75,1720,9775,1,"0",0,3,8,0,1978,1970,8400,FALSE,"0"
"5260",223000,3,1,1030,9120,1,"0",0,3,7,0,1961,1470,10220,FALSE,"0"
"5261",205000,3,1,940,7980,1,"0",0,4,7,0,1960,1150,8050,FALSE,"0"
"5262",250000,4,1.5,2500,6300,1,"0",0,4,7,1000,1961,1720,8925,FALSE,"0"
"5263",215000,3,1,1200,7280,1,"0",0,4,7,0,1967,1200,8400,FALSE,"0"
"5264",309000,4,2,2240,9240,1,"0",0,3,7,1120,1968,2040,8250,FALSE,"0"
"5265",221700,2,1.5,1556,20000,1,"0",0,4,7,0,1957,2250,17286,FALSE,"0"
"5266",247500,3,1.75,1960,15681,1,"0",0,3,7,0,1967,1750,15616,FALSE,"0"
"5267",277000,3,2.25,1610,11920,1,"0",0,4,7,500,1968,1690,11839,FALSE,"0"
"5268",265000,3,1.75,2200,7200,1,"0",0,3,8,930,1962,1800,8000,FALSE,"0"
"5269",287500,4,2.25,2250,12000,2,"0",0,3,8,0,1985,2140,11871,FALSE,"0"
"5270",269950,4,2.5,2540,8400,2,"0",0,5,7,0,1977,1600,8050,FALSE,"0"
"5271",169000,3,1.75,1720,9775,1,"0",0,3,8,0,1978,1970,8400,FALSE,"0"
"5272",85000,2,1,910,9753,1,"0",0,3,5,0,1947,1160,7405,FALSE,"0"
"5273",234000,3,1,1750,8820,1,"0",0,4,7,0,1961,1400,9600,FALSE,"0"
"5274",374900,5,2.75,2980,8500,1,"0",0,3,8,1440,1982,2310,8500,FALSE,"0"
"5275",319000,4,2.5,2510,7992,1,"0",0,3,8,900,1978,2030,7992,FALSE,"0"
"5276",135000,3,1,830,9600,1,"0",0,3,7,0,1959,1240,9198,FALSE,"0"
"5277",250000,3,1,1520,7800,1,"0",0,4,7,400,1967,1740,8000,FALSE,"0"
"5278",225000,4,1,1410,7000,1.5,"0",0,3,7,0,1963,1540,7000,FALSE,"0"
"5279",129000,2,1,760,5240,1,"0",0,3,6,0,1949,980,5080,FALSE,"0"
"5280",229900,3,1.75,1100,7224,1,"0",0,3,7,0,1981,1700,8447,FALSE,"0"
"5281",235000,2,1,830,9000,1,"0",0,3,6,0,1939,1160,7680,FALSE,"0"
"5282",290000,4,2.25,1900,10950,1,"0",0,4,7,500,1959,1700,11850,FALSE,"0"
"5283",380000,5,3.25,3800,15500,1,"0",0,3,7,1310,1965,2000,13980,FALSE,"0"
"5284",320000,5,2.25,2630,8625,2,"0",0,3,8,0,1966,1880,8670,FALSE,"0"
"5285",225000,2,1,1010,5408,1,"0",0,4,6,0,1926,980,7800,FALSE,"0"
"5286",140000,3,1,1090,10620,1.5,"0",0,3,7,0,1959,1380,10620,FALSE,"0"
"5287",242000,2,1,960,21850,1,"0",0,3,6,0,1947,1020,21850,FALSE,"0"
"5288",165000,3,1.5,1630,22764,1,"0",0,3,7,0,1970,1620,17859,FALSE,"0"
"5289",240000,3,1,1470,7350,1,"0",0,3,7,0,1969,1720,8050,FALSE,"0"
"5290",202000,2,1,840,7200,1,"0",0,4,5,0,1907,1030,7200,FALSE,"0"
"5291",250200,3,1.5,1180,7384,1,"0",0,5,7,0,1959,1150,7455,FALSE,"0"
"5292",268000,3,1.75,1480,8009,1,"0",0,3,7,500,1980,1790,7678,FALSE,"0"
"5293",209950,2,1,860,5080,1,"0",0,3,7,0,1960,1250,6477,FALSE,"0"
"5294",263000,3,1.75,1660,7210,1,"0",0,4,7,0,1977,2150,7350,FALSE,"0"
"5295",226450,3,1.75,1730,7200,1.5,"0",0,4,6,0,1944,860,7200,FALSE,"0"
"5296",185000,3,1,1240,9198,1.5,"0",0,4,7,0,1959,1170,8970,FALSE,"0"
"5297",275000,4,2.25,2670,10050,1,"0",0,4,8,1250,1962,2190,10050,FALSE,"0"
"5298",299500,3,1.75,1810,34500,1,"0",0,3,8,580,1980,2090,9735,FALSE,"0"
"5299",241000,3,1,1020,7538,1,"0",0,3,7,0,1981,1650,7201,FALSE,"0"
"5300",270000,3,2.25,1740,7345,1,"0",0,3,7,360,1973,1770,8250,FALSE,"0"
"5301",270500,3,1.5,1952,8613,1,"0",0,4,7,300,1960,1400,8712,FALSE,"0"
"5302",249000,3,1.75,1590,7535,1.5,"0",0,5,6,0,1909,1110,6000,FALSE,"0"
"5303",250000,4,2,2600,9000,1,"0",0,3,8,1190,1959,2600,7200,FALSE,"0"
"5304",240000,4,1.5,1780,14810,1,"0",0,4,8,600,1950,1450,6728,FALSE,"0"
"5305",375000,6,2.25,3206,5793,2,"0",0,3,7,0,2012,2527,5804,FALSE,"0"
"5306",215000,4,2,1540,7575,1,"0",0,4,7,500,1978,1720,7575,FALSE,"0"
"5307",203000,3,1,920,7500,1,"0",0,4,7,0,1970,1660,8000,FALSE,"0"
"5308",270000,4,2.75,2440,7150,1,"0",0,3,7,1240,1963,1790,7150,FALSE,"1"
"5309",240000,3,1,1350,7560,1,"0",0,4,7,400,1959,1470,7560,FALSE,"0"
"5310",262500,4,2.75,1500,7036,1,"0",0,3,7,440,1979,1620,7200,FALSE,"0"
"5311",324950,4,2.5,2229,5723,2,"0",0,3,7,0,2012,2738,5742,FALSE,"0"
"5312",268000,3,1.75,1970,10270,1,"0",0,4,8,0,1966,1970,8400,FALSE,"0"
"5313",260000,4,1.5,2130,8800,1,"0",0,3,7,1030,1962,1480,8120,FALSE,"0"
"5314",299000,3,2.75,3080,19635,1,"0",2,4,7,1470,1958,2424,12410,FALSE,"0"
"5315",324900,4,2.25,2010,7280,2,"0",0,4,8,0,1988,1660,7579,FALSE,"0"
"5316",258000,5,2,2260,12500,1,"0",0,4,8,1130,1960,1360,18000,FALSE,"0"
"5317",215000,4,2,1470,7000,1,"0",0,4,8,0,1967,1640,7000,FALSE,"0"
"5318",182000,3,1,1060,7350,1,"0",0,4,7,0,1959,1060,7350,FALSE,"0"
"5319",180000,3,1,1610,8500,1.5,"0",0,3,7,0,1959,1070,8750,FALSE,"0"
"5320",240000,3,1.5,1010,10350,1,"0",0,3,7,0,1969,1640,7700,FALSE,"0"
"5321",206000,3,1,920,8400,1,"0",0,3,7,0,1963,1260,8400,FALSE,"0"
"5322",285900,5,1.5,1690,7725,1.5,"0",0,4,7,0,1961,1690,7739,FALSE,"0"
"5323",268500,4,1.75,1820,13600,1.5,"0",0,3,7,700,1959,1810,11970,FALSE,"0"
"5324",178500,3,1,1200,8470,1,"0",0,5,7,0,1961,1200,7952,FALSE,"0"
"5325",265000,6,2.5,2000,7650,1.5,"0",0,4,7,210,1960,1710,7650,FALSE,"0"
"5326",85000,2,1,830,9000,1,"0",0,3,6,0,1939,1160,7680,FALSE,"0"
"5327",237000,3,1.75,2000,12208,1,"0",0,3,7,860,1979,1060,8194,FALSE,"0"
"5328",330000,4,1.75,2440,7350,1,"0",0,3,8,830,1978,2180,7680,FALSE,"0"
"5329",290000,3,2.25,1880,7488,2,"0",0,3,8,0,1980,2180,7344,FALSE,"0"
"5330",249000,3,1,1752,14626,2,"0",2,3,8,0,2005,1800,9000,FALSE,"0"
"5331",250000,4,1.75,1710,7140,1,"0",0,5,7,700,1968,1770,8960,FALSE,"0"
"5332",296500,3,2.75,2170,7900,1,"0",0,4,8,790,1978,2170,7700,FALSE,"0"
"5333",336000,4,2.25,2210,11700,2,"0",0,4,8,0,1967,2040,9000,FALSE,"0"
"5334",247000,3,2.25,1640,7630,1,"0",0,4,8,460,1968,1930,7630,FALSE,"0"
"5335",205000,3,1,970,7700,1,"0",0,4,7,0,1959,1160,8250,FALSE,"0"
"5336",176500,3,1,930,9900,1.5,"0",0,4,5,0,1910,930,7200,FALSE,"0"
"5337",160000,2,1,1040,13100,1,"0",0,5,6,0,1912,910,5080,FALSE,"0"
"5338",545000,4,2,5461,22880,1,"0",0,4,9,2196,1964,1940,10995,FALSE,"0"
"5339",245700,3,2.25,1640,8400,1,"0",0,3,8,460,1968,1600,8120,FALSE,"0"
"5340",260000,3,2,1810,7209,1,"0",0,4,7,570,1978,1750,7209,FALSE,"0"
"5341",4e+05,3,2.5,2740,83199,2,"0",4,3,9,0,1973,2500,29269,FALSE,"0"
"5342",374000,3,2.5,1850,17808,1,"0",0,4,8,640,1982,2260,16754,FALSE,"0"
"5343",1125000,5,3.25,3080,13394,1,"0",2,4,9,850,1968,2810,10720,FALSE,"0"
"5344",1289000,4,3.5,3100,2261,2,"0",2,3,9,850,1981,2660,2000,FALSE,"0"
"5345",604950,3,2.5,2110,5608,1,"0",0,3,8,770,2013,2040,9363,FALSE,"0"
"5346",498000,2,2,1140,8282,1,"0",0,3,6,0,1924,1650,9000,FALSE,"1"
"5347",606000,3,2,1980,7680,1.5,"0",0,4,6,910,1911,1330,8704,FALSE,"0"
"5348",620000,3,2.25,1990,6256,1,"0",0,3,7,600,1960,2080,9300,FALSE,"0"
"5349",825000,5,3,3070,8474,2,"0",0,3,9,0,2011,3070,8527,FALSE,"0"
"5350",1035000,4,2.5,2910,9131,2,"0",0,3,10,0,2014,1880,11212,FALSE,"0"
"5351",595000,2,1.75,1280,8500,1,"0",0,3,7,0,1953,1950,10356,FALSE,"1"
"5352",1210000,4,3.25,3330,9000,2,"0",0,3,9,460,2004,2550,6349,FALSE,"0"
"5353",925000,4,2.25,2260,41984,1,"0",0,4,9,0,1967,2650,37318,FALSE,"0"
"5354",357500,3,1,1070,10125,1,"0",0,3,7,0,1961,1540,10200,FALSE,"0"
"5355",949000,4,1.75,2490,7834,1,"0",3,4,8,1250,1958,3210,7834,FALSE,"0"
"5356",718500,4,2.75,2840,8800,2,"0",0,3,9,0,2008,1840,7700,FALSE,"0"
"5357",350000,3,1,1010,9360,1,"0",0,3,6,0,1981,1470,9360,FALSE,"0"
"5358",835000,3,1.75,1490,3840,2,"0",0,3,8,0,1984,3450,8500,FALSE,"1"
